Date Time,Water Level
2020-01-01 00:00:00,-0.4527710316064248
2020-01-01 01:00:00,-0.4315626726023816
2020-01-01 02:00:00,-0.3267322483579148
2020-01-01 03:00:00,-0.28937534093459505
2020-01-01 04:00:00,-0.38079406761600665
2020-01-01 05:00:00,-0.36642874174338586
2020-01-01 06:00:00,-0.3575399234574915
2020-01-01 07:00:00,-0.3233597848853724
2020-01-01 08:00:00,-0.21955078466124767
2020-01-01 09:00:00,-0.1224080511260381
2020-01-01 10:00:00,0.017775681295656556
2020-01-01 11:00:00,0.2445403937165423
2020-01-01 12:00:00,0.3385258806180613
2020-01-01 13:00:00,0.4393084203829798
2020-01-01 14:00:00,0.4436252982067936
2020-01-01 15:00:00,0.38677049140556063
2020-01-01 16:00:00,0.323817861678927
2020-01-01 17:00:00,0.1908617723683028
2020-01-01 18:00:00,0.0811483029576119
2020-01-01 19:00:00,-0.0701690801361922
2020-01-01 20:00:00,-0.10439009376784836
2020-01-01 21:00:00,-0.10327382756777526
2020-01-01 22:00:00,-0.17224936328033175
2020-01-01 23:00:00,-0.1984244358583081
2020-01-02 00:00:00,-0.22960084396603864
2020-01-02 01:00:00,-0.2729899152952253
2020-01-02 02:00:00,-0.10739238723108813
2020-01-02 03:00:00,-0.13031109860619658
2020-01-02 04:00:00,-0.26863662937448496
2020-01-02 05:00:00,-0.1347381752161244
2020-01-02 06:00:00,-0.10275975213745248
2020-01-02 07:00:00,-0.09991068658229504
2020-01-02 08:00:00,-0.17218987491107546
2020-01-02 09:00:00,0.0047304310338665
2020-01-02 10:00:00,0.14224989485830908
2020-01-02 11:00:00,0.2640711463483687
2020-01-02 12:00:00,0.2662070103585565
2020-01-02 13:00:00,0.4506518000781259
2020-01-02 14:00:00,0.41369163806169024
2020-01-02 15:00:00,0.4037654415673956
2020-01-02 16:00:00,0.3431694118107254
2020-01-02 17:00:00,0.34904609146004995
2020-01-02 18:00:00,0.3770009590653703
2020-01-02 19:00:00,0.20641058190333392
2020-01-02 20:00:00,0.09116164501900104
2020-01-02 21:00:00,0.041379132692786466
2020-01-02 22:00:00,-0.09011876362326313
2020-01-02 23:00:00,-0.12987566582773832
2020-01-03 00:00:00,-0.2875064210174804
2020-01-03 01:00:00,-0.29001374420112025
2020-01-03 02:00:00,-0.16221956695554288
2020-01-03 03:00:00,-0.2821758195060003
2020-01-03 04:00:00,-0.3020580019228477
2020-01-03 05:00:00,-0.14748815909978058
2020-01-03 06:00:00,-0.037297494712958096
2020-01-03 07:00:00,-0.06695541581844702
2020-01-03 08:00:00,-0.26479994097773074
2020-01-03 09:00:00,-0.1733819265286714
2020-01-03 10:00:00,-0.05975089118554544
2020-01-03 11:00:00,0.1005616779286351
2020-01-03 12:00:00,0.16755127287589136
2020-01-03 13:00:00,0.2068464295647195
2020-01-03 14:00:00,0.27799590222543674
2020-01-03 15:00:00,0.3219452215429833
2020-01-03 16:00:00,0.24304023080783155
2020-01-03 17:00:00,0.2732311294391925
2020-01-03 18:00:00,0.3554707938295396
2020-01-03 19:00:00,0.26484737553215976
2020-01-03 20:00:00,0.2503393629565375
2020-01-03 21:00:00,0.19878070346878726
2020-01-03 22:00:00,0.1470167565615041
2020-01-03 23:00:00,-0.004816569320575115
2020-01-04 00:00:00,-0.2453483854880599
2020-01-04 01:00:00,-0.18247286394572604
2020-01-04 02:00:00,-0.19267000018273267
2020-01-04 03:00:00,-0.33202840097653696
2020-01-04 04:00:00,-0.4807386733896401
2020-01-04 05:00:00,-0.22083847830947398
2020-01-04 06:00:00,-0.048152254737998224
2020-01-04 07:00:00,-0.2107365098624488
2020-01-04 08:00:00,-0.2504694695449101
2020-01-04 09:00:00,-0.2732904972347968
2020-01-04 10:00:00,-0.3938392689795298
2020-01-04 11:00:00,-0.2824618821762092
2020-01-04 12:00:00,-0.18857355913511087
2020-01-04 13:00:00,-0.12271106533743842
2020-01-04 14:00:00,-0.1757996245445077
2020-01-04 15:00:00,-0.2224464574621098
2020-01-04 16:00:00,-0.06428344694693236
2020-01-04 17:00:00,0.07665687097515297
2020-01-04 18:00:00,0.0938596632926352
2020-01-04 19:00:00,0.07557839635399077
2020-01-04 20:00:00,-0.008008854509583746
2020-01-04 21:00:00,0.04087999415269152
2020-01-04 22:00:00,0.18008674257841897
2020-01-04 23:00:00,0.10647064137311324
2020-01-05 00:00:00,-0.2541956925915236
2020-01-05 01:00:00,-0.1303776896111279
2020-01-05 02:00:00,-0.08754399233622223
2020-01-05 03:00:00,-0.06775488740395677
2020-01-05 04:00:00,-0.12191289881702723
2020-01-05 05:00:00,0.1664086070487864
2020-01-05 06:00:00,0.1005130476236852
2020-01-05 07:00:00,0.1065249205035444
2020-01-05 08:00:00,-0.02989845343920108
2020-01-05 09:00:00,-0.015277201701263409
2020-01-05 10:00:00,-0.08473765939135007
2020-01-05 11:00:00,-0.03414135476288331
2020-01-05 12:00:00,-0.060238037085412977
2020-01-05 13:00:00,-0.08939731646151602
2020-01-05 14:00:00,-0.1937362237468652
2020-01-05 15:00:00,-0.2106832325205816
2020-01-05 16:00:00,-0.16876906567937475
2020-01-05 17:00:00,-0.008608185494364512
2020-01-05 18:00:00,0.0423140333647975
2020-01-05 19:00:00,0.08029881581244719
2020-01-05 20:00:00,0.13911017515902707
2020-01-05 21:00:00,0.19527248711398035
